,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
271,252,TRANSFER,459410.34,C1845859634,0.0,0.0,C404096126,4850782.63,5310192.98,0,0
272,8,CASH_OUT,144636.12,C1136062098,52814.0,0.0,C1240091493,0.0,295641.8,0,0
273,398,CASH_OUT,113696.08,C2015509198,0.0,0.0,C1508218566,201534.17,315230.25,0,0
274,211,TRANSFER,43492.63,C635346583,0.0,0.0,C867043939,1175459.1,1218951.73,0,0
275,351,CASH_OUT,21266.07,C30871819,0.0,0.0,C298803735,6095791.16,6117057.23,0,0
276,354,CASH_OUT,6442.78,C2140265887,29919.0,23476.22,C1298643359,0.0,6442.78,0,0
277,41,CASH_OUT,65533.85,C224058493,50034.0,0.0,C1308807873,141700.02,207233.87,0,0
278,185,CASH_OUT,6682.72,C2047418915,31712.0,25029.28,C414662348,37794.97,44477.69,0,0
279,131,TRANSFER,1543928.53,C1297956620,0.0,0.0,C147647618,9935557.34,11479485.87,0,0
280,119,TRANSFER,17241.02,C393007774,0.0,0.0,C789558739,1455741.25,1472982.27,0,0
281,21,CASH_OUT,49871.76,C153222020,12515.0,0.0,C2138456206,0.0,49871.76,0,0
282,162,CASH_OUT,225328.3,C1274653153,60963.0,0.0,C317109504,0.0,225328.3,0,0
283,34,CASH_OUT,139631.53,C1858040602,0.0,0.0,C332391051,2383536.71,2523168.23,0,0
284,188,CASH_OUT,134698.38,C459588218,0.0,0.0,C172396272,506948.81,641647.2,0,0
285,44,CASH_OUT,333557.57,C935191581,0.0,0.0,C763940330,6944087.62,7277645.19,0,0
286,305,TRANSFER,1352392.8,C1877502839,0.0,0.0,C922271432,5246752.18,6599144.98,0,0
287,260,TRANSFER,270429.27,C8327,207212.0,0.0,C966876388,0.0,270429.27,0,0
288,228,CASH_OUT,179559.66,C1917873631,69322.0,0.0,C694252119,0.0,179559.66,0,0
289,321,CASH_OUT,309990.34,C1706148134,0.0,0.0,C747912995,1436539.3,1746529.64,0,0
290,162,CASH_OUT,84695.02,C878505029,0.0,0.0,C1250461309,1089290.95,1239572.71,0,0
291,426,CASH_OUT,254437.13,C525421302,66185.0,0.0,C2107960835,0.0,254437.13,0,0
292,260,CASH_OUT,79477.48,C444141901,0.0,0.0,C53804285,1434749.86,1514227.35,0,0
293,331,CASH_OUT,132757.96,C961817804,12064.0,0.0,C1725680409,449584.5,582342.45,0,0
294,285,CASH_OUT,112486.57,C1920736757,0.0,0.0,C624120945,1785870.84,1898357.41,0,0
295,374,TRANSFER,1824341.29,C1253683371,0.0,0.0,C189518395,15923247.48,17747588.78,0,0
296,18,CASH_OUT,48733.14,C633050936,21237.0,0.0,C587492390,547219.0,1194069.78,0,0
297,300,TRANSFER,522767.19,C350196339,0.0,0.0,C405688685,8959022.84,9481790.03,0,0
298,231,CASH_OUT,498311.43,C654658500,779.77,0.0,C495044232,877785.1,1376096.53,0,0
299,257,CASH_OUT,166175.83,C1575127255,0.0,0.0,C596563061,9447554.76,9613730.6,0,0
300,164,TRANSFER,2295607.72,C2015430787,0.0,0.0,C842935678,4737518.37,7033126.1,0,0
301,306,CASH_OUT,123378.0,C480692385,885.0,0.0,C905309351,4402999.39,4526377.4,0,0
302,370,TRANSFER,407782.48,C1440611725,0.0,0.0,C118902410,551243.98,959026.45,0,0
303,399,TRANSFER,151990.14,C1564390551,0.0,0.0,C1172368765,579834.8,731824.94,0,0
304,354,CASH_OUT,183972.25,C1416603727,229.0,0.0,C1273883225,0.0,183972.25,0,0
305,202,TRANSFER,716050.89,C713647685,31034.0,0.0,C1303826126,1493657.21,2209708.1,0,0
306,396,CASH_OUT,146693.0,C1577332122,19985.0,0.0,C1683536364,1260681.56,1407374.56,0,0
307,396,CASH_OUT,425823.96,C13087240,0.0,0.0,C855580289,1962019.99,2387843.95,0,0
308,209,TRANSFER,423244.99,C843817556,0.0,0.0,C1093784054,739479.43,1162724.42,0,0
309,687,CASH_OUT,19801.26,C932574627,251375.0,231573.74,C989557428,963792.0,919641.63,0,0
310,226,CASH_OUT,140549.99,C336477594,146259.0,5709.01,C2022375592,847559.74,988109.73,0,0
311,190,CASH_OUT,70753.51,C1715296355,11729.92,0.0,C1192888995,72923.88,30026.27,0,0
312,695,CASH_OUT,233773.77,C1670711127,0.0,0.0,C1260129535,727491.18,961264.95,0,0
313,41,TRANSFER,491179.27,C608287468,402.0,0.0,C1371783479,873040.92,1364220.19,0,0
314,282,CASH_OUT,246493.75,C1707674815,10029.0,0.0,C643124801,42.43,246536.18,0,0
315,304,CASH_OUT,392462.98,C1861112733,144542.0,0.0,C437768617,3262895.75,3655358.72,0,0
316,139,CASH_OUT,80704.48,C2056210678,41999.0,0.0,C1767860567,0.0,80704.48,0,0
317,257,TRANSFER,17420.53,C1414374779,9113.0,0.0,C1711705370,0.0,17420.53,0,0
318,17,TRANSFER,1017296.38,C1285977600,0.0,0.0,C1274289795,1322009.95,2929641.18,0,0
319,140,CASH_OUT,48376.14,C149793803,0.0,0.0,C987636784,830130.15,878506.29,0,0
320,19,CASH_OUT,133413.38,C925915805,0.0,0.0,C2059825689,1351613.15,2472685.22,0,0
321,396,CASH_OUT,257724.74,C993054234,0.0,0.0,C2115046387,440208.95,697933.69,0,0
322,707,CASH_OUT,35438.9,C1397120040,20434.0,0.0,C1236449285,0.0,35438.9,0,0
323,253,CASH_OUT,21337.11,C729476679,0.0,0.0,C2121760559,109676.0,131013.1,0,0
324,11,CASH_OUT,218012.52,C1648566954,215187.42,0.0,C1929097404,359419.66,416449.4,0,0
325,297,CASH_OUT,328399.27,C405120020,1451.0,0.0,C1483487624,317892.93,646292.2,0,0
326,256,TRANSFER,238505.17,C604336498,0.0,0.0,C2047922069,395228.19,633733.36,0,0
327,683,TRANSFER,364269.36,C1208864864,0.0,0.0,C1826549348,3847690.02,4211959.38,0,0
328,211,CASH_OUT,167706.81,C1626097040,9582.0,0.0,C230342651,193346.63,361053.43,0,0
329,404,CASH_OUT,19137.24,C1423107092,0.0,0.0,C584463855,514820.6,533957.85,0,0
330,379,CASH_OUT,140377.53,C1295944128,21342.45,0.0,C1851172309,193158.74,333536.27,0,0
331,179,CASH_OUT,93914.43,C364793320,0.0,0.0,C1457383927,9006440.73,9100355.16,0,0
332,33,CASH_OUT,495654.83,C895834259,11658.0,0.0,C1369904469,0.0,495654.83,0,0
333,212,CASH_OUT,352289.22,C786216467,0.0,0.0,C1245633975,2982867.33,3335156.55,0,0
334,187,CASH_OUT,287175.11,C2113797580,0.0,0.0,C332782023,325276.24,612451.36,0,0
335,490,CASH_OUT,20520.21,C1722372107,0.0,0.0,C258715605,749908.99,770429.19,0,0
336,227,CASH_OUT,33428.0,C1758175441,0.0,0.0,C953691186,927406.54,960834.54,0,0
337,207,CASH_OUT,458514.38,C235740948,0.0,0.0,C2101791865,1699641.43,2158155.81,0,0
338,333,CASH_OUT,178495.75,C1092012080,0.0,0.0,C1577730338,1197914.5,1376410.25,0,0
339,322,CASH_OUT,1579.17,C1052566074,51098.0,49518.83,C108766475,0.0,1579.17,0,0
340,379,TRANSFER,145513.02,C569927553,21110.0,0.0,C172972425,304028.78,449541.8,0,0
341,300,CASH_OUT,309935.98,C952353561,23346.0,0.0,C1332686739,179091.02,489027.01,0,0
342,135,CASH_OUT,176981.32,C1608731288,0.0,0.0,C1599949671,1829718.05,2006699.38,0,0
343,328,TRANSFER,5687049.97,C1453562768,42894.0,0.0,C1380556886,0.0,5687049.97,0,0
344,166,CASH_OUT,60658.29,C1734669617,0.0,0.0,C185387075,8891525.91,8952184.2,0,0
345,282,CASH_OUT,15227.16,C917019658,0.0,0.0,C637067903,2700863.25,2716090.41,0,0
346,522,CASH_OUT,80948.19,C621814706,0.0,0.0,C2045037038,85783.21,166731.4,0,0
347,43,CASH_OUT,177656.75,C181595697,1221.0,0.0,C838933903,64015.58,197116.92,0,0
348,43,TRANSFER,797381.67,C446403172,0.0,0.0,C2091110549,2055034.22,2852415.89,0,0
349,258,CASH_OUT,92217.58,C195658594,90047.0,0.0,C1808170790,1198453.72,1290671.3,0,0
350,183,CASH_OUT,573090.64,C1562300795,0.0,0.0,C1202192885,1973755.11,2546845.75,0,0
351,329,CASH_OUT,228174.84,C821717512,246.0,0.0,C443841817,11557319.35,11785494.19,0,0
352,312,CASH_OUT,137164.33,C1607525550,52102.0,0.0,C1028574489,0.0,137164.33,0,0
353,379,CASH_OUT,129633.4,C479772549,90.0,0.0,C1156813612,91271.66,220905.06,0,0
354,300,CASH_OUT,43640.81,C1852831241,211339.0,167698.19,C416646286,1202570.72,1246211.52,0,0
355,354,TRANSFER,759142.53,C900819213,0.0,0.0,C256018519,8505511.33,9264653.86,0,0
356,42,CASH_OUT,186500.87,C1255482430,29707.0,0.0,C1727955811,145925.92,332426.79,0,0
357,350,CASH_OUT,14115.43,C249208026,144840.79,130725.36,C1371739867,85512.42,196010.25,0,0
358,252,CASH_OUT,381635.07,C1421845395,0.0,0.0,C1259440220,594210.27,1292703.33,0,0
359,324,CASH_OUT,279310.88,C1812382714,29909.0,0.0,C1432741215,2480922.97,2760233.85,0,0
360,236,CASH_OUT,86448.58,C260817646,13693.0,0.0,C1232374684,0.0,86448.58,0,0
361,378,CASH_OUT,56460.39,C1399537008,0.0,0.0,C705307762,1501072.98,1557533.37,0,0
362,43,CASH_OUT,30951.74,C1043018174,0.0,0.0,C464893184,446767.18,477718.91,0,0
363,237,TRANSFER,355779.66,C842745087,0.0,0.0,C707677472,697215.15,1052994.81,0,0
364,375,CASH_OUT,557084.66,C123814671,11207.0,0.0,C1939397205,0.0,557084.66,0,0
365,35,CASH_OUT,176610.36,C1993856915,795166.92,618556.57,C1685546332,1636430.8,1813041.15,0,0
366,157,CASH_OUT,232052.78,C623535499,0.0,0.0,C1348678797,244449.0,476501.78,0,0
367,252,CASH_OUT,605889.31,C1143264434,22495.0,0.0,C165563736,980278.01,1586167.33,0,0
368,21,CASH_OUT,297922.67,C2120594000,64363.0,0.0,C948470986,866348.4,743919.47,0,0
369,404,CASH_OUT,97690.87,C768801485,0.0,0.0,C50590067,311719.03,409409.91,0,0
370,235,CASH_OUT,144163.64,C1755753435,7572.79,0.0,C1084444016,649100.61,793264.25,0,0
371,179,CASH_OUT,469815.73,C1548771608,0.0,0.0,C707423823,13034421.07,13504236.8,0,0
372,358,CASH_OUT,30114.29,C962400923,405.0,0.0,C506810081,259831.12,289945.4,0,0
373,120,TRANSFER,86842.56,C1034648413,0.0,0.0,C1602144022,19036595.87,19123438.43,0,0
374,378,CASH_OUT,23585.57,C252262977,31447.0,7861.43,C1802246471,0.0,23585.57,0,0
375,10,CASH_OUT,382842.52,C967244587,11130.0,0.0,C407013373,0.0,382842.52,0,0
376,300,CASH_OUT,428883.02,C1407902012,0.0,0.0,C2042705874,3562197.79,3991080.82,0,0
377,161,TRANSFER,578285.83,C1694149733,0.0,0.0,C1851269829,2982859.06,3561144.9,0,0
378,204,CASH_OUT,48229.79,C69089220,0.0,0.0,C1532397222,2479422.58,2527652.37,0,0
379,181,CASH_OUT,472823.23,C166928973,0.0,0.0,C47765123,903759.05,1376582.28,0,0
380,16,CASH_OUT,85101.56,C2003959894,0.0,0.0,C1119978813,511719.15,642177.67,0,0
381,614,TRANSFER,2374.44,C687915827,52494.89,50120.44,C1865300624,946594.64,948969.09,0,0
382,19,TRANSFER,270718.39,C1613952871,0.0,0.0,C1301525222,1584103.87,1854822.26,0,0
383,182,CASH_OUT,205366.39,C388125713,0.0,0.0,C1788064220,1778382.14,1983748.53,0,0
384,184,TRANSFER,523365.12,C259967812,0.0,0.0,C1723043606,1021601.37,1544966.49,0,0
385,160,CASH_OUT,131883.39,C2069813717,0.0,0.0,C1475007724,1093497.4,1225380.79,0,0
386,44,CASH_OUT,375957.39,C1028661462,373544.92,0.0,C1644667402,3322525.23,3698482.62,0,0
387,307,CASH_OUT,167577.39,C933303111,18765.0,0.0,C1928150869,0.0,167577.39,0,0
388,259,CASH_OUT,266355.9,C1342976658,21129.0,0.0,C1893415717,2143832.27,2410188.16,0,0
389,399,CASH_OUT,143842.51,C169227158,0.0,0.0,C1239147502,274820.3,418662.8,0,0
390,180,CASH_OUT,135598.36,C198697006,51492.0,0.0,C2053705698,6034252.62,6169850.98,0,0
391,356,CASH_OUT,381689.13,C1958117535,136040.0,0.0,C1656165077,1717686.02,2099375.15,0,0
392,355,CASH_OUT,148689.99,C927670989,52863.0,0.0,C578327973,0.0,148689.99,0,0
393,45,CASH_OUT,198078.56,C1171021131,120560.25,0.0,C1746038925,1059369.2,1257447.75,0,0
394,401,CASH_OUT,277547.1,C1178008182,0.0,0.0,C1936695382,10345691.4,10623238.5,0,0
395,164,TRANSFER,1074252.41,C875911705,0.0,0.0,C1888655975,1512361.1,2586613.51,0,0
396,43,CASH_OUT,80208.4,C1957869108,0.0,0.0,C187306610,101202.98,181411.38,0,0
397,327,CASH_OUT,494125.19,C1925131572,0.0,0.0,C1467441911,3137448.61,3631573.8,0,0
398,686,CASH_OUT,252201.65,C330909196,6161.0,0.0,C1203416305,578489.99,1012630.56,0,0
399,180,TRANSFER,1228561.47,C338365734,0.0,0.0,C1238904328,2979576.61,4208138.08,0,0
400,250,CASH_OUT,14741.63,C385321206,0.0,0.0,C1061692070,1093144.39,1107886.01,0,0
401,400,CASH_OUT,203702.1,C471985277,0.0,0.0,C1799489106,562217.44,765919.54,0,0
402,264,TRANSFER,542290.38,C507790216,0.0,0.0,C686135339,1023700.68,1565991.07,0,0
403,13,CASH_OUT,112206.14,C1498927937,37134.0,0.0,C1241588210,34292.0,146498.14,0,0
404,306,CASH_OUT,71997.74,C745573617,564.0,0.0,C1431546789,223975.53,295973.27,0,0
405,201,CASH_OUT,183568.64,C979447983,0.0,0.0,C2096919878,478423.3,661991.94,0,0
406,206,TRANSFER,424598.51,C1901403302,0.0,0.0,C869552562,724367.51,1148966.02,0,0
407,393,CASH_OUT,417881.61,C1554682436,0.0,0.0,C1639983737,2602383.27,3020264.88,0,0
408,356,CASH_OUT,123411.41,C1676878597,0.0,0.0,C277805067,3373038.04,3496449.45,0,0
409,182,CASH_OUT,211099.98,C237108047,48613.0,0.0,C1128829421,256119.91,467219.89,0,0
410,594,CASH_OUT,157144.53,C786775585,0.0,0.0,C1909306587,998431.82,1155576.35,0,0
411,331,CASH_OUT,54820.0,C648366094,0.0,0.0,C586591696,221810.38,276630.38,0,0
412,691,CASH_OUT,48185.55,C142412293,0.0,0.0,C1493850283,3235682.03,3283867.58,0,0
413,205,CASH_OUT,51757.49,C1528154054,9550.0,0.0,C1250575692,69319.13,121076.62,0,0
414,226,CASH_OUT,121332.08,C553176515,0.0,0.0,C1386298748,469970.83,591302.91,0,0
415,542,TRANSFER,733469.68,C898423756,0.0,0.0,C1026458243,2202924.29,2936393.97,0,0
416,186,CASH_OUT,32347.34,C1820701626,43719.0,11371.66,C1575393869,234707.7,267055.04,0,0
417,129,CASH_OUT,195656.69,C1882894284,0.0,0.0,C1306321084,656361.79,852018.48,0,0
418,359,CASH_OUT,129081.72,C688985060,0.0,0.0,C2082497065,256749.33,385831.05,0,0
419,93,CASH_OUT,124620.34,C1040097769,40194.0,0.0,C1142227341,88607.06,213227.4,0,0
420,163,TRANSFER,1429800.92,C594643411,14367.0,0.0,C1134987960,123593.67,1553394.58,0,0
421,178,CASH_OUT,659619.51,C923299463,9829.26,0.0,C310126291,2578468.46,3238087.97,0,0
422,202,CASH_OUT,294773.24,C1408133390,0.0,0.0,C1347705538,831440.09,1126213.33,0,0
423,355,CASH_OUT,154684.37,C1583379909,424165.0,269480.63,C46974407,620502.14,775186.51,0,0
424,163,TRANSFER,950217.41,C421180855,0.0,0.0,C1065470233,6174979.75,7125197.16,0,0
425,183,CASH_OUT,73645.69,C1425154244,202491.0,128845.31,C686611475,342743.15,416388.85,0,0
426,142,CASH_OUT,171857.37,C1516889244,0.0,0.0,C84080842,608177.69,780035.06,0,0
427,20,CASH_OUT,246361.65,C355391285,0.0,0.0,C1762002729,367278.25,613639.9,0,0
428,234,TRANSFER,1784876.81,C1280396533,47558.41,0.0,C1914206613,4034893.41,5819770.22,0,0
429,236,TRANSFER,217001.46,C1862293009,0.0,0.0,C2090863354,3318409.99,3535411.44,0,0
430,132,CASH_OUT,314311.18,C1866078976,0.0,0.0,C89588966,1431335.33,1745646.51,0,0
431,226,CASH_OUT,8146.95,C1494737251,30133.0,21986.05,C129276163,0.0,8146.95,0,0
432,187,CASH_OUT,129955.78,C1811425739,198711.0,68755.22,C199331083,297305.86,427261.65,0,0
433,137,CASH_OUT,310526.75,C2085515805,36974.0,0.0,C1493461182,371783.08,682309.83,0,0
434,20,TRANSFER,504956.68,C374341983,0.0,0.0,C1468376518,1938254.21,2443210.88,0,0
435,41,CASH_OUT,183644.55,C1894734167,0.0,0.0,C1266306226,2412469.8,2596114.35,0,0
436,251,CASH_OUT,20537.76,C1211610517,0.0,0.0,C1526373035,86976.36,107514.12,0,0
437,325,CASH_OUT,155857.16,C1798077891,0.0,0.0,C932199435,385075.56,540932.72,0,0
438,357,TRANSFER,576030.5,C484878278,0.0,0.0,C884842785,756133.8,1332164.3,0,0
439,304,CASH_OUT,115258.01,C598426850,20560.0,0.0,C998188831,3057842.79,3173100.81,0,0
440,179,CASH_OUT,172543.54,C941676999,39494.0,0.0,C1993199596,660314.14,832857.68,0,0
441,23,TRANSFER,594395.92,C876510990,54008.0,0.0,C1363949390,76889.0,732832.58,0,0
442,188,CASH_OUT,373003.07,C752012300,8161.0,0.0,C2141239771,379985.15,752988.21,0,0
443,257,CASH_OUT,168910.24,C617357493,0.0,0.0,C2101531586,240607.53,409517.77,0,0
444,254,CASH_OUT,377601.86,C1268185433,442.0,0.0,C832409395,2773003.02,3150604.88,0,0
445,160,CASH_OUT,14034.35,C1123336315,0.0,0.0,C1485163077,81902.08,95936.42,0,0
446,186,CASH_OUT,282572.03,C172289370,143624.26,0.0,C1920285477,405813.27,837966.32,0,0
447,256,CASH_OUT,288089.98,C702615615,0.0,0.0,C678281258,510438.97,798528.95,0,0
448,402,CASH_OUT,182760.06,C369164224,20670.0,0.0,C1130120186,107654.39,290414.45,0,0
449,146,CASH_OUT,223455.7,C796724561,0.0,0.0,C1362604769,1131942.31,1355398.01,0,0
450,255,CASH_OUT,17092.79,C950763304,0.0,0.0,C2093726013,65403.57,82496.36,0,0
451,177,TRANSFER,476890.54,C961215808,0.0,0.0,C1169703614,9922084.58,10398975.11,0,0
452,380,CASH_OUT,200000.81,C674265862,109.0,0.0,C1234388231,188255.5,388256.3,0,0
453,307,TRANSFER,568271.75,C197818762,49853.0,0.0,C22683544,171438.61,739710.35,0,0
454,11,CASH_OUT,586647.41,C1984180430,7016.0,0.0,C2059863886,2836292.91,3422940.31,0,0
455,48,CASH_OUT,85185.58,C1298952083,56976.79,0.0,C1619767054,2096711.48,2181897.05,0,0
456,252,CASH_OUT,781210.92,C1398176407,0.0,0.0,C1157680189,1279223.65,2060434.57,0,0
457,278,CASH_OUT,395447.83,C1194964399,199663.0,0.0,C1348269102,1540694.92,1936142.75,0,0
458,181,CASH_OUT,315933.02,C250883245,3003.0,0.0,C1358227214,1248.55,317181.57,0,0
459,687,CASH_OUT,33154.27,C988306293,0.0,0.0,C2089340835,446010.75,479165.02,0,0
460,40,CASH_OUT,17593.74,C1610179796,921.0,0.0,C79941471,290659.08,308252.81,0,0
461,405,CASH_OUT,264520.59,C1570021019,188622.06,0.0,C882702578,391727.26,656247.85,0,0
462,156,CASH_OUT,171039.14,C218324665,0.0,0.0,C1912213378,1677834.69,1848873.83,0,0
463,138,CASH_OUT,226960.15,C1703742711,51715.0,0.0,C662035758,7267280.61,7494240.76,0,0
464,305,CASH_OUT,232319.46,C1800389025,0.0,0.0,C1722948303,314412.49,546731.95,0,0
465,348,TRANSFER,1139710.07,C917866727,658423.4,0.0,C1646784245,3652082.56,4791792.63,0,0
466,375,CASH_OUT,25204.0,C1072443041,2530.0,0.0,C60603306,2187741.69,2212945.69,0,0
467,304,CASH_OUT,196079.57,C3131990,278810.0,82730.43,C787252707,174310.5,370390.07,0,0
468,300,CASH_OUT,81041.25,C2143164468,0.0,0.0,C855848542,1879604.0,1960645.25,0,0
469,236,CASH_OUT,143497.56,C865729924,192104.0,48606.44,C395946235,539130.65,682628.2,0,0
470,44,CASH_OUT,32082.03,C1371917538,21344.0,0.0,C2004372919,0.0,32082.03,0,0
471,25,CASH_OUT,373447.38,C1982996320,247.2,0.0,C183266866,11797457.64,12170905.02,0,0
472,140,CASH_OUT,24364.92,C1662086981,0.0,0.0,C1827237197,4032691.34,4057056.26,0,0
473,298,CASH_OUT,211360.87,C982640417,0.0,0.0,C1634637884,369720.78,581081.65,0,0
474,184,CASH_OUT,307059.27,C843387129,0.0,0.0,C453898501,6492621.42,6911517.98,0,0
475,279,TRANSFER,88483.39,C610311341,69814.0,0.0,C1454501682,306498.31,394981.7,0,0
476,160,CASH_OUT,424353.45,C93588317,0.0,0.0,C1652252251,1464797.02,1889150.46,0,0
477,284,CASH_OUT,76725.52,C910399347,0.0,0.0,C262215334,768806.72,773152.04,0,0
478,301,CASH_OUT,555984.54,C59704976,7144.0,0.0,C1290465863,4249.26,560233.8,0,0
479,184,TRANSFER,377270.51,C886735160,0.0,0.0,C1035529304,2206444.38,2583714.89,0,0
480,137,TRANSFER,1027356.82,C1106512263,7462.0,0.0,C144855226,34055.0,1061411.82,0,0
481,204,TRANSFER,260259.98,C1442316690,0.0,0.0,C119512257,1044941.29,1305201.27,0,0
482,401,CASH_OUT,46909.0,C268794022,72852.0,25943.0,C1947118716,9751434.83,9798343.83,0,0
483,355,CASH_OUT,6245.01,C336033165,10133.0,3887.99,C1243866854,0.0,6245.01,0,0
484,303,CASH_OUT,97484.69,C2120599395,16.0,0.0,C369596898,241778.62,339263.31,0,0
485,347,CASH_OUT,369530.75,C774229004,31416.0,0.0,C566954749,0.0,369530.75,0,0
486,369,TRANSFER,1709013.74,C1329475420,71378.15,0.0,C82967872,3390015.57,5099029.31,0,0
487,165,CASH_OUT,219894.59,C192897811,10170.0,0.0,C1837241611,0.0,219894.59,0,0
488,308,CASH_OUT,129865.64,C1997103816,291.0,0.0,C523983936,0.0,129865.64,0,0
489,253,CASH_OUT,8207.24,C1296060740,0.0,0.0,C683855855,50304.03,58511.27,0,0
490,137,CASH_OUT,230923.26,C284663721,18222.0,0.0,C47613890,0.0,230923.26,0,0
491,227,TRANSFER,2320969.34,C2006539017,49119.0,0.0,C1188583782,0.0,2320969.34,0,0
492,542,CASH_OUT,90609.82,C1852944725,0.0,0.0,C2102941959,458901.1,549510.92,0,0
493,301,CASH_OUT,11715.44,C771411103,0.0,0.0,C1020820158,391817.67,403533.11,0,0
494,393,CASH_OUT,240166.69,C1102692801,102101.0,0.0,C181361904,3364938.15,3605104.84,0,0
495,356,CASH_OUT,42058.01,C750104686,0.0,0.0,C2095935696,577221.86,619279.87,0,0
496,402,CASH_OUT,177950.01,C1559196256,3173.0,0.0,C620246318,178019.71,355969.72,0,0
497,402,CASH_OUT,62252.38,C19863724,147.0,0.0,C189742687,0.0,62252.38,0,0
498,13,CASH_OUT,123994.94,C143967636,50933.0,0.0,C1740000325,0.0,123994.94,0,0
499,20,TRANSFER,323345.61,C2124294613,0.0,0.0,C1874451126,1863290.38,2186635.99,0,0
500,299,TRANSFER,1024197.3,C1064159540,0.0,0.0,C1733016385,5878666.88,6902864.18,0,0
501,208,CASH_OUT,91805.49,C1744649163,328.0,0.0,C1132201209,847517.03,939322.52,0,0
502,305,CASH_OUT,143715.83,C309794302,0.0,0.0,C1944154406,1054631.54,1198347.37,0,0
503,133,CASH_OUT,242052.66,C1638873180,339805.43,97752.77,C73160205,882070.87,1124123.53,0,0
504,33,TRANSFER,76977.92,C2067292695,66548.0,0.0,C2125851808,0.0,76977.92,0,0
505,157,CASH_OUT,181515.67,C1128615879,0.0,0.0,C442062693,1468991.03,1650506.7,0,0
506,36,CASH_OUT,251499.14,C826641863,20837.0,0.0,C452545529,1921788.7,2173287.85,0,0
507,34,TRANSFER,405165.05,C1496613357,456311.65,51146.59,C959123360,687441.09,1092606.14,0,0
508,179,CASH_OUT,227378.94,C1446783554,25641.0,0.0,C382711717,0.0,227378.94,0,0
509,326,CASH_OUT,309361.51,C519323769,0.0,0.0,C1738447158,904021.48,1213382.99,0,0
510,299,CASH_OUT,127355.32,C925421864,15550.0,0.0,C135823299,138764.71,266120.03,0,0
511,227,CASH_OUT,126207.43,C2084711163,0.0,0.0,C988745741,146870.45,273077.88,0,0
512,349,CASH_OUT,122439.97,C676975347,0.0,0.0,C1319251386,130295.34,252735.31,0,0
513,376,CASH_OUT,87987.4,C2076215616,3875.0,0.0,C1005390944,1006915.47,1094902.87,0,0
514,183,CASH_OUT,616915.21,C1199634232,0.0,0.0,C1866645317,2080968.17,2697883.38,0,0
515,160,CASH_OUT,538956.92,C1072357987,0.0,0.0,C193864812,9075021.95,9613978.87,0,0
516,13,CASH_OUT,221328.61,C541004059,0.0,0.0,C2073998762,1077969.1,1299297.71,0,0
517,252,CASH_OUT,182202.26,C828351183,79771.0,0.0,C225128686,0.0,182202.26,0,0
518,12,CASH_OUT,359216.04,C1446329068,11016.0,0.0,C475979931,1301736.9,1660952.94,0,0
519,373,CASH_OUT,93751.59,C1470317452,23083.0,0.0,C1782056262,1498334.35,1592085.94,0,0
520,94,TRANSFER,366703.17,C923626801,22092.0,0.0,C667545682,1522025.51,1888728.68,0,0
521,306,CASH_OUT,115128.96,C322141333,21080.0,0.0,C833634029,0.0,115128.96,0,0
522,227,TRANSFER,1110500.06,C2119165758,0.0,0.0,C1005272051,1454080.24,2564580.3,0,0
523,396,CASH_OUT,118368.02,C608431991,0.0,0.0,C600293781,749565.49,867933.51,0,0
524,300,CASH_OUT,144846.1,C1454658254,54790.24,0.0,C1735321287,3420997.98,3565844.08,0,0
525,36,TRANSFER,816244.25,C1858937804,374561.0,0.0,C1417483898,1020438.81,1836683.06,0,0
526,96,CASH_OUT,66419.67,C1464521914,396363.0,329943.33,C307034074,260749.11,327168.77,0,0
527,235,CASH_OUT,50541.9,C889208980,71870.0,21328.1,C1017113849,9844604.9,9895146.8,0,0
528,255,CASH_OUT,216008.41,C1677872194,21042.0,0.0,C1371929292,6547811.55,6763819.97,0,0
529,129,CASH_OUT,295091.29,C1183879990,0.0,0.0,C89591831,12113828.06,12408919.35,0,0
530,132,CASH_OUT,462273.0,C135571614,0.0,0.0,C519422484,1601589.61,2319933.62,0,0
531,230,CASH_OUT,209658.13,C346166914,22017.0,0.0,C1892525730,2111469.13,2333153.34,0,0
532,36,CASH_OUT,214744.4,C1964452820,20860.0,0.0,C827623917,13218776.2,13433520.6,0,0
533,355,CASH_OUT,298650.24,C1748654006,0.0,0.0,C1911230247,485692.32,784342.56,0,0
534,235,CASH_OUT,328146.91,C444859258,9193.0,0.0,C1719290546,239802.24,567949.15,0,0
535,136,CASH_OUT,651073.95,C1357516177,10411.0,0.0,C1050476480,336520.91,987594.86,0,0
536,208,CASH_OUT,280343.54,C356949427,24078.0,0.0,C1141437590,95821.81,376165.36,0,0
537,252,CASH_OUT,147514.07,C504930156,25397.0,0.0,C660001305,113406.0,260920.07,0,0
